pid,name,manufacturer,preview_image
200201781,아스노캅셀,고려제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426395116500121
200501892,하벤파워에스캡슐,고려제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428288104000152
200501895,이타코나정(이트라코나졸고체분산체),고려제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152795406231300038
198501074,하나세프캡슐500밀리그램(세파드록실수화물),고려제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151317985218500044
199701917,토스팜정(토피소팜),고려제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427543294300088
199902102,젠트-에프300연질캡슐,영일제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154653006580000124
200501896,하벤허브에스캡슐,고려제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428288104000070
200501899,옥시큐텐연질캡슐,고려제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147809058168300174
200301517,클라로마정500밀리그람(클래리트로마이신),고려제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427965508800169
200301518,로코정20밀리그람(심바스타틴),고려제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mxwka5v3FL
200402149,유로피나정(피나스테리드),고려제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149085609960200009
199302061,듀오락스정,영일제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6SFg
199001525,세파페롤지연질캡슐,영일제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154661657839800039
197700322,액티페린정,영일제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427543294300163
200402291,베리콘연질캡슐,영일제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154653006580000148
198901607,루나벤캡슐,영일제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427543294300194
200501733,브로마틴정,대화제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428157583400036
200401905,씨트레보정(레보설피리드),(주)메디포럼제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N6ibdbl63T
200807584,코디오칸정160/12.5밀리그람,영진약품(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150825485838600079
199301550,옥타마정,삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427688264600096
200401886,씨플루코캡슐(플루코나졸),(주)메디포럼제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MuhKLm3Tf0
200703847,위나프로정(이르베사르탄),한화제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154298772606600028
199401023,삼남덱사메타손정,삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427688264600068
199401025,지노칼정,삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427688264600102
200101335,레보밀레이드정(레보설피리드),삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150834135052700049
200101345,나리펜캡슐(플루나리진염산염)(수출명: 메시틸캡슐(플루나리진염산염)),삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428009393000160
199301551,시에스캡슐,삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154609816285800017
200201231,게루스정,삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427970624300174
200401889,노브세틴캡슐(플루옥세틴염산염),(주)메디포럼제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N0qE-ETBkZ
200501721,카르딥정(레르카니디핀염산염),(주)메디포럼제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428205210200017
200101862,올코정,(주)메디포럼제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428028353000186
200301134,랙스정2밀리그람(글리메피리드),삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151317997027100008
200401556,비디큐캡슐(비페닐디메칠디카르복실레이트),삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428157583400093
200201233,지펜정300밀리그람(덱시부프로펜),삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147618960468200138
200501390,대웅바이오프로피베린정20밀리그램(프로피베린염산염),대웅바이오(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428219365400011
197400246,마그밀정(수산화마그네슘),삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154599011651200046
200401559,맥시놀정(아테놀롤),삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151369816808500074
200501393,치카바정,삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428142941300190
200501395,알파디롤정(카르베딜롤),삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428152215400075
199101354,돔펠정(돔페리돈)(수출용),삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150834135052700043
199403362,트리코탈정(트리암시놀론),삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427688264600107
199401029,노디아렉스정(글리클라지드),삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6PSc
199501093,삼남염산트리메타지딘정20밀리그람,삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MxlCk9FpjT
199501099,게루삼엠정(건조수산화알루미늄겔),삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427668455400014
199601312,삼남아세트아미노펜정500밀리그람,삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427668455400023
200101844,잘젠정,(주)메디포럼제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N925qYaHut
200101853,바소큐란연질캡슐,(주)메디포럼제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428028353000177
199501100,탈리메핀정(탈니플루메이트),삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427677718300134
199101355,가이펜캡슐,삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427688264600043
199201382,옥소레실캡슐,삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427688264600093
199601314,삼남세파클러캡슐(세파클러수화물)(수출명 : 사나세프캡슐),삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427718028200188
200401929,씨에날정(에날라프릴말레산염),(주)메디포럼제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149085624302100040
200600378,메가헬스연질캡슐,(주)메디포럼제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147809054104100176
200501750,로자틴정(로사르탄칼륨),(주)메디포럼제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428195302300070
200503302,클로피드정(클로피도그렐황산염),부광약품(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427911774600169
199301591,유니콜정,한국유니온제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427510622200045
200501472,디멘자정(메만틴염산염),한국유니온제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428152215400091
200501458,뉴마린연질캡슐(밀크시슬열매건조엑스),한국유니온제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mxwka5v4pr
200401924,메디포럼심바스타틴정20밀리그램,(주)메디포럼제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N4C9E6ncUy
200501724,써큐렉스정120밀리그램(은행엽엑스),(주)메디포럼제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F64rz
200401901,브이아이엠정,(주)메디포럼제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428028353000180
200401684,후루날캡슐(플루코나졸)(수출명:FLUCON Cap.),한국유니온제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149085613171500017
200501736,콘드라연질캡슐,(주)메디포럼제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428302565600075
200401908,씨트클러캡슐250밀리그램(세파클러수화물),(주)메디포럼제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N6ibdbl62t
200100083,콤비50정,에이치케이이노엔(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428078002600037
200607944,쿨펜탑정,(주)메디포럼제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427852405800007
200301379,씨트리메토카르바몰정,(주)메디포럼제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152648520364900055
199100435,이소비드정(이소소르비드일질산염),일동제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427348400300115
200607945,제로코프정,(주)메디포럼제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427847082700153
199501956,페리날정(돔페리돈말레산염),신일제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427572144400182
200705351,페로스핀정10밀리그램(메틸페니데이트염산염),명인제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151611729131800002
200401890,클로닉스정125밀리그램(클로닉신리시네이트),(주)메디포럼제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428038475100176
200401891,펜렉스정(록소프로펜나트륨수화물),(주)메디포럼제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428038475100185
200101878,터비넥스정(테르비나핀염산염),(주)메디포럼제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154609804554700019
200501728,마르미캡슐,(주)메디포럼제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N6ibdbl65F
200501732,마르나정(방풍통성산건조엑스에프),대화제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154661642891500067
200002526,히페리정(세인트존스워트50%에탄올엑스),(주)비씨월드제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427713138200006
198100341,유로세프캡슐500밀리그램(세파드록실수화물),에스케이케미칼(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mxwka5v1CR
197300155,푸로반에스정,삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154609816285800011
197600329,엠피딜캡슐(설피리드),삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427688264600086
199101350,가이콜캡슐,삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428023057800022
199201380,엘트릭스정,삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427688264600080
197400397,코후치콘캡슐,(주)휴온스,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154125963362600065
200403999,아로닌정(S-아데노실-L-메티오닌황산토실산염),한국프라임제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428071610700138
199301547,포피란정(염산피폭솔란),삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427688264600110
197900257,엘지로이드정(레보티록신나트륨수화물),삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427688264600077
198200381,이브로펜캡슐200밀리그램(이부프로펜),삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427688264600099
200807539,라비에트정10밀리그램(라베프라졸나트륨),일동제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150669967673500004
198400185,나푸릴캡슐(나프로닐옥살산염),한올바이오파마(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154597928724800077
200807651,사르발탄플러스정80/12.5,(주)서울제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427945799800032
200807683,스피틴정10밀리그램(아토르바스타틴칼슘삼수화물),(주)대웅제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427921494800074
200807685,아리도네정5밀리그램(도네페질염산염일수화물),동아에스티(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147800436258900030
200807582,코딜로드정,(주)아이월드제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427868771300121
200403104,디트루베린정(프로피베린염산염),(주)휴온스,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428152215400069
200200361,위편제정,한올바이오파마(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151499401019900039
200200366,리버힐정(비페닐디메틸디카르복실레이트),한올바이오파마(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427985925200126
200200371,치오벤정,한올바이오파마(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154125963362500061
199806858,구주인산코데인정,구주제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428013710600095
200400364,한올트리메부틴말레산염정,한올바이오파마(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148609534390200179
200200372,트리탈삼중정,한올바이오파마(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154597929995200105
200400378,한올돔페리돈말레산염정,한올바이오파마(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148704361517400032
200400380,한올에페리손염산염정,한올바이오파마(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154597929995200169
200501497,벨라제정(브로멜라인),한국유니온제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N2BCpgVQQZ
200401686,나베톤정(나부메톤)(수출명:Menulon Tab.),한국유니온제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428065594600114
200607946,새로론캡슐,(주)메디포럼제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427852405800185
200501522,오엔지질연질캡슐,(주)테라젠이텍스,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148777804344600150
200605359,알츠셉트정10밀리그램(염산도네페질일수화물),한올바이오파마(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333326986000048
200808310,듀로바정10밀리그램(레플루노미드),진양제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6J1K
200401687,조바코정(심바스타틴),한국유니온제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428104716000050
200401688,클라리움정(클래리트로마이신),삼아제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150834135052700007
200401693,타이론정(티로프라미드염산염),한국유니온제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428053455900110
200410901,세록펜정(록소프로펜나트륨수화물),한국유니온제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151577176199300011
200410902,알도스캡슐(에르도스테인),(주)오스코리아제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154609810414600135
200400354,한올이트라코나졸정,한올바이오파마(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428200311300014
200501511,벨라제정45mg(브로멜라인),한국유니온제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428166497500049
200201339,유니트린정2밀리그램(테라조신염산염수화물) ,한국유니온제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427980616200187
199601338,아스타펜정325밀리그람(아세트아미노펜제피세립),삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427668455400179
199701545,돔펠엠정(돔페리돈말레산염),삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150834135052700037
199701548,삼남에날라프릴정10밀리그람(에날라프릴말레산염),삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427668455400026
197700217,삼남프로필치오우라실정,삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427668455400035
200201591,브로메틴연질캡슐,(주)메디포럼제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428009393000181
198200180,리놀캅셀(L-카르보시스테인),(주)바이넥스,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151335241340100004
200703870,글루스탑정(피오글리타존염산염),(주)셀트리온제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1M_kb4Aa6HH
199900180,파나탈정,고려은단(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427733626400156
198900508,비스루트에스정(바실루스폴리퍼멘티쿠스엔.에스피균)(수출용),(주)바이넥스,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333320801300086
198100091,테프라정40밀리그램(프로프라놀롤염산염),한올바이오파마(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6D1S
200807585,코디오칸정80/12.5밀리그람,영진약품(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154298782012500049
200803965,동광세프디니르일수화물캡슐100밀리그램,동광제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427883772600138
198400164,크린펜정(클로닉신리시네이트),한올바이오파마(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151335245510100061
199701551,메트파민정(메트포르민염산염),삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6PUf
199701552,겔마그츄어블정,삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427688264600049
200101870,세리노즈정(세티리진염산염),(주)메디포럼제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427975564100013
200101871,메디포럼나프록센정(나프록센나트륨),(주)메디포럼제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N4C9E6ncTj
200101873,미르바연질캡슐(미르톨),(주)메디포럼제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427975564100010
199901375,아루펜정400밀리그람(이부프로펜),삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147618960468200132
200201549,알부라민연질캡슐,(주)메디포럼제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147809054104100182
200804081,명인리세드론산나트륨정35밀리그램(리세드론산나트륨2.5수화물),명인제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427814578200020
200201575,디탈스탑캡슐,(주)메디포럼제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151688585610100008
199301549,아세르정(암브록솔염산염),삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427688264600074
200301368,렉스판정,(주)메디포럼제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149723186783400193
200604148,펜디라정(펜디메트라진타르타르산염),(주)뉴젠팜,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147800427696000085
199601331,겔타제정,삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427688264600052
199801389,아코라마캡슐200밀리그램(아세틸시스테인),삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427718028200194
200401912,"헤파진에프연질캡슐(수출명:C-TRI LIVERMARINE Soft Caps., HEPABIO Soft Caps.)",(주)메디포럼제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428316988100055
200401914,헤레논연질캡슐,(주)메디포럼제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150194760309000087
200401917,스토판정,(주)메디포럼제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428312450900059
200401919,해슈펜정,(주)메디포럼제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427269602400083
200607953,가나폴로연질캡슐(수출명:Hexamine),(주)메디포럼제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427863758000045
200201557,멜라리스정,(주)메디포럼제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428028353000171
200001712,삼남로페라마이드캡슐(로페라미드염산염),삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427718028200185
200703851,이르벨정(이르베사르탄),(주)한국글로벌제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427897731800050
199800784,프로라틴정,(주)바이넥스,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MwjLoFp3o_
200002738,아젤라정(아젤라스틴염산염),경동제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427738395000196
200301624,에어팩정(아세클로페낙),한국넬슨제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428033089000052
200502010,노바핀정(암로디핀말레산염),한국넬슨제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428214555500169
200502012,넬슨가바펜틴캡슐(가바펜틴),한국넬슨제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147759760473100050
200502014,두스카정,한국넬슨제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428288104000140
200600435,팜크로바정750밀리그램(팜시클로비르),경동제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152285640712500160
200604277,인히플라정(클로피도그렐황산염),경동제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N6ibdbl6Wz
200706269,타프릴정(이미다프릴염산염),(주)유영제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150946451934400083
200403121,엠프라캡슐(오메프라졸장용성과립)(수출명:OMERAMEXcap.),(주)휴온스,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149085606471500012
200403125,"타이드정(티로프라미드염산염)(수출명:HUONSTIDETab.,PHILTIDETABLET)",(주)휴온스,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MtU6vRYsND
200807596,쎌렉탄플러스에프정,신일제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147759720469100182
199501712,다이미트정250밀리그램(메트포르민염산염),경동제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427552750100098
199601984,옥스필린정(옥스트리필린),경동제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154125963362600101
199601986,마이비오캡슐(사카로마이세스보울라디균)(수출명:FLORINA),경동제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154601164159700101
199102260,티스돌정(옥수수불검화정량추출물),(주)한국파비스제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427733626400026
200002773,알부아민연질캡슐,한국넬슨제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427738395000057
199702163,넬슨세파클러캡슐250밀리그램(세파클러수화물),한국넬슨제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151611729131800032
200002776,레보컨시드정(레보설피리드),한국넬슨제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427727923900124
199702164,넬슨세프라딘캡슐250밀리그램(세프라딘수화물),한국넬슨제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151326607822200044
199702165,넬슨세프라딘캡슐500밀리그램(세프라딘수화물),한국넬슨제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151326607822200038
200201891,진플러스정,한국넬슨제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428243808800072
200201893,알파부틴연질캡슐,한국넬슨제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427980616200102
200301618,에도스텐캡슐(에르도스테인),한국넬슨제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147759760473100092
199702105,코졸텍정(세티리진염산염),경동제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427552750100119
199201939,헤다크캡슐(플루나리진염산염),경동제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154601164159700125
199501715,트리칼연질캡슐(칼시트리올)(수출용),경동제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427552750100060
200502002,네오틴정(아세틸엘카르니틴염산염),한국넬슨제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428152215400088
199501728,넬슨오플록사신정200밀리그람(수출명:OXLACEFTab)(수출명:OFLOXACEFTab.)(수출명:OFLOMORETab)(수출명:NESALICEFTab.),한국넬슨제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427552750100194
200608030,아마반정 4mg/2mg,(주)사노피-아벤티스코리아,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154661654875500024
199102254,세노비아정,(주)한국파비스제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427582177600012
199500477,헬크린연질캅셀,(주)바이넥스,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147809054104100146
200000931,비코센큐정,(주)바이넥스,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427738395000090
200300442,닥스펜정150밀리그램(덱시부프로펜),(주)바이넥스,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mxwka5v0mX
200710707,메트코정500/2.5mg,이연제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427805977300084
200710709,메트코정500/5.0mg,이연제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427801142800177
199701758,게리브론연질캡슐(미르톨),(주)뉴젠팜,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427683269000135
200705433,다나프록센정(나프록센나트륨),한국코러스(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148007720779100183
199801611,알레큐정(세티리진염산염),(주)뉴젠팜,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427533079100025
200201919,넬슨니자티딘정75mg(니자티딘),한국넬슨제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427980616200099
200301620,바디그린캡슐,한국넬슨제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428248730900195
200000925,비스칸정(바실루스폴리퍼멘티쿠스엔.에스피균),(주)바이넥스,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427698198900031
199000587,리놀에스캅셀,(주)바이넥스,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154123315326100010
200001998,젤로톤정80밀리그람(은행엽엑스),(주)뉴젠팜,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154125966517200025
200301601,글리민정(글리메피리드),경동제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MYVLzDTToJ
200402343,라미릴정(라미프릴),경동제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428128988800062
200402344,가바펜캡슐(가바펜틴),경동제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151369808565900178
200501979,카르딜엑스엘서방정4밀리그램(독사조신메실산염),경동제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333333086600062
200501980,리페릴정1밀리그람(리스페리돈)(수출용),경동제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148725967500800087
200501981,텔로딘정(톨터로딘-L-타르타르산염),경동제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428147654400183
